"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://nmgtechnologies.com/hubfs/client-image.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/72436754588/1743160588654/module_landing_page_form_-module.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/contact-us","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/contact-us","",""
"https://nmgtechnologies.com/company/careers/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/company/careers/","",""
"https://nmgtechnologies.com/company/process/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/company/process/","",""
"https://nmgtechnologies.com/hubfs/hubspot_partner-2.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/performer-winter.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/algorithm_18843754.png?width=50&height=50&name=algorithm_18843754.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/nmg-stories.jpg","image/jpeg","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/services/ecommerce-development/magento-development/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/ecommerce-development/magento-development/","",""
"https://nmgtechnologies.com/blog/nmg-to-participate-in-the-largest-tech-expo-in-the-middle-east-gitex-global-2023-dubai","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/blog/nmg-to-participate-in-the-largest-tech-expo-in-the-middle-east-gitex-global-2023-dubai","",""
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/73073688966/1742178318191/template_slick.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79287954262/1742210707596/module_heading.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/shopify-logo.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/api_17001180.png?width=50&height=50&name=api_17001180.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hs-fs/hubfs/data-processing_16136793.png?width=50&height=50&name=data-processing_16136793.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/privacy-policy","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/privacy-policy","",""
"https://nmgtechnologies.com/blog/working-from-home-during-the-coronavirus-lockdown","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/blog/working-from-home-during-the-coronavirus-lockdown","",""
"https://nmgtechnologies.com/hubfs/client-image-2.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/forbes%20badge-1.png?width=222&height=197&name=forbes%20badge-1.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/services/it-consulting/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/it-consulting/","",""
"https://nmgtechnologies.com/industry/marketresearch","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/industry/marketresearch","",""
"https://nmgtechnologies.com/agentic-ai","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/agentic-ai","",""
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79288047418/1779279326501/template__splide.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/blog/nmg-technologies-participated-in-softwave-2023-the-republic-of-korea-software-exhibition","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/blog/nmg-technologies-participated-in-softwave-2023-the-republic-of-korea-software-exhibition","",""
"https://nmgtechnologies.com/services/ecommerce-development/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/ecommerce-development/","",""
"https://nmgtechnologies.com/services/custom-software-development/saas-development/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/custom-software-development/saas-development/","",""
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/73073648812/1742178317771/template_slick-theme.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs/scriptloader/9158797.js","application/javascript;charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/ai-strategy-implementation-consulting","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/ai-strategy-implementation-consulting","",""
"https://nmgtechnologies.com/services/erp-development","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/erp-development","",""
"https://nmgtechnologies.com/solution/internet-of-things/","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","noindex","https://nmgtechnologies.com/solution/internet-of-things/","noindex",""
"https://nmgtechnologies.com/hubfs/top-ai.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/industry/healthcare","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/industry/healthcare","",""
"https://nmgtechnologies.com/solution/blockchain","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/solution/blockchain","",""
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79289129820/1742210719738/module_button-link.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/nikon-logo-2.png?width=69&height=70&name=nikon-logo-2.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/blog","text/html; charset=UTF-8","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79286377522/1742210702901/module_menu-section.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/ai-powered-saas-development","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/ai-powered-saas-development","",""
"https://nmgtechnologies.com/ai-optimized-ecommerce-solutions","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/ai-optimized-ecommerce-solutions","",""
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79685313959/1762326798465/module_stye-css.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186148999078/1750675986466/module_Image_Gallery.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79286477099/1742210704649/module_video-popup.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/company/leadership","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/company/leadership","",""
"https://nmgtechnologies.com/blog/why-does-enterprise-mobility-solutions-become-so-popular","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/blog/why-does-enterprise-mobility-solutions-become-so-popular","",""
"https://nmgtechnologies.com/ai-driven-business-transformation-consulting","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/ai-driven-business-transformation-consulting","",""
"https://nmgtechnologies.com/hs/hsstatic/content-cwv-embed/static-1.1293/embed.js","application/javascript","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/services/custom-software-development/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/custom-software-development/","",""
"https://nmgtechnologies.com/hs-fs/hubfs/api_17364487.png?width=50&height=50&name=api_17364487.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/ai-driven-devops-cloud-automation","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/ai-driven-devops-cloud-automation","",""
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/190317318914/1747658659583/module_Text_Button.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79286301707/1779279327317/template_jquery.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/Semrush.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/industry/staffing","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/industry/staffing","",""
"https://nmgtechnologies.com/ai-powered-business-process-transformation","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/ai-powered-business-process-transformation","",""
"https://nmgtechnologies.com/services/crm-development","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/crm-development","",""
"https://nmgtechnologies.com/services/mobile-application-development","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/mobile-application-development","",""
"https://nmgtechnologies.com/services/user-interface-design/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/user-interface-design/","",""
"https://nmgtechnologies.com/hs-fs/hubfs/logo_white_bold.png?width=1100&height=166&name=logo_white_bold.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/blog/covid-19-resources","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/blog/covid-19-resources","",""
"https://nmgtechnologies.com/hubfs/mihir.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/company/promise/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/company/promise/","",""
"https://nmgtechnologies.com/industry/edtech","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","noindex","https://nmgtechnologies.com/industry/edtech","noindex",""
"https://nmgtechnologies.com/hubfs/Hugo.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs/hsstatic/cos-i18n/static-1.53/bundles/project.js","application/javascript","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/services/mobile-application-development/tablet-app-development/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/mobile-application-development/tablet-app-development/","",""
"https://nmgtechnologies.com/hubfs/mohak.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79286477099/1742210704649/module_video-popup.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/services/user-interface-design/mobile-design/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/user-interface-design/mobile-design/","",""
"https://nmgtechnologies.com/company/outsourcing/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/company/outsourcing/","",""
"https://nmgtechnologies.com/resources/faq/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/resources/faq/","",""
"https://nmgtechnologies.com/hubfs/rgp-1.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/good-firms-logo-2.png.png?width=161&height=126&name=good-firms-logo-2.png.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/success-stories","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/success-stories","",""
"https://nmgtechnologies.com/solution/augmented-reality/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/solution/augmented-reality/","",""
"https://nmgtechnologies.com/hs-fs/hubfs/hugo-rgp.png?width=87&height=38&name=hugo-rgp.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/softwave-blog-banner.webp","image/webp","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/services/user-interface-design/web-design/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/user-interface-design/web-design/","",""
"https://nmgtechnologies.com/hubfs/Microsoft.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186622679813/1743678246986/module_Testimonial_Home_Page.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/atlys-logo-3.png?width=228&height=70&name=atlys-logo-3.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/disclaimer","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/disclaimer","",""
"https://nmgtechnologies.com/hs-fs/hubfs/fintech.jpg?width=600&height=400&name=fintech.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/services/custom-software-development/aspnet-development/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/services/custom-software-development/aspnet-development/","",""
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/73072873771/1742178317281/template_slick.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/essilor_luxottica.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/real-estate.jpg?width=600&height=400&name=real-estate.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hs-fs/hubfs/edtech.jpg?width=600&height=400&name=edtech.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79288944054/1742210716053/module_toggles.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/healthcare.jpg?width=600&height=400&name=healthcare.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/mysqul.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/koora-break-banner.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs/hsstatic/keyboard-accessible-menu-flyouts/static-1.17/bundles/project.js","application/javascript","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hs-fs/hubfs/Vector-icon.png?width=40&height=40&name=Vector-icon.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/spring-boot.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/css-icon.png?width=40&height=40&name=css-icon.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186802171713/1743580555180/module_Technologies_Horizontal_Tab.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/150416641869/1740726814500/template_responsive-tabs.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/postgresql.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/clutch-global.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/softwave-banner-blog.jpg","image/jpeg","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/node.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186573024789/1743482652225/module_service_Heading.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/blog/stay-ahead-of-the-game-with-koora-break-your-ultimate-companion-for-football-updates","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://nmgtechnologies.com/blog/stay-ahead-of-the-game-with-koora-break-your-ultimate-companion-for-football-updates","",""
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/150409709072/1742178464140/template_responsivetabs.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186677804294/1743580712411/module_Horizontal_Tab.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/ri_bootstrap-line.png?width=40&height=40&name=ri_bootstrap-line.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/oracle.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/mwc-blog.jpg","image/jpeg","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/ruby.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/django-1.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/logistics.jpg?width=600&height=400&name=logistics.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hs-fs/hubfs/travel.jpg?width=600&height=400&name=travel.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79288944054/1742210716053/module_toggles.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs-fs/hubfs/html-icon.png?width=40&height=40&name=html-icon.png","image/png","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/185747602065/1758604264313/module_Latest_blogs.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186573024664/1743505293541/module_Card_Item.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/good-firms-logo-2.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/champion-badg.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/mongodb.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/css.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/wordpress-migration.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/angular.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/figma.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/react-native.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/python.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/net.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/custom-web-development.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hugeicons_sketch.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/java.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/plugin-development.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/php.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/150417183366/1743756741820/module_responsive_tabs.min.css","text/css","200","OK","1.1","Indexable","","","","all"
